Frame,Visibility,X,Y
12504,0,0,0
12505,0,0,0
12506,0,0,0
12507,0,0,0
12508,0,0,0
12509,0,0,0
12510,0,0,0
12511,0,0,0
12512,0,0,0
12513,0,0,0
12514,0,0,0
12515,0,0,0
12516,0,0,0
12517,0,0,0
12518,0,0,0
12519,0,0,0
12520,0,0,0
12521,0,0,0
12522,0,0,0
12523,0,0,0
12524,0,0,0
12525,0,0,0
12526,0,0,0
12527,0,0,0
12528,0,0,0
12529,0,0,0
12530,0,0,0
12531,0,0,0
12532,0,0,0
12533,0,0,0
12534,0,0,0
12535,0,0,0
12536,0,0,0
12537,0,0,0
12538,0,0,0
12539,0,0,0
12540,0,0,0
12541,0,0,0
12542,0,0,0
12543,0,0,0
12544,0,0,0
12545,0,0,0
12546,0,0,0
12547,0,0,0
12548,0,0,0
12549,0,0,0
12550,0,0,0
12551,0,0,0
12552,0,0,0
12553,0,0,0
12554,0,0,0
12555,0,0,0
12556,0,0,0
12557,0,0,0
12558,0,0,0
12559,0,0,0
12560,0,0,0
12561,0,0,0
12562,0,0,0
12563,0,0,0
12564,0,0,0
12565,0,0,0
12566,0,0,0
12567,0,0,0
12568,0,0,0
12569,0,0,0
12570,0,0,0
12571,0,0,0
12572,0,0,0
12573,0,0,0
12574,0,0,0
12575,0,0,0
12576,0,0,0
12577,0,0,0
12578,0,0,0
12579,0,0,0
12580,0,0,0
12581,0,0,0
12582,0,0,0
12583,0,0,0
12584,0,0,0
12585,0,0,0
12586,0,0,0
12587,0,0,0
12588,0,0,0
12589,0,0,0
12590,0,0,0
12591,0,0,0
12592,0,0,0
12593,0,0,0
12594,0,0,0
12595,0,0,0
12596,0,0,0
12597,0,0,0
12598,0,0,0
12599,0,0,0
12600,0,0,0
12601,0,0,0
12602,0,0,0
12603,0,0,0
12604,0,0,0
12605,0,0,0
12606,0,0,0
12607,0,0,0
12608,0,0,0
12609,0,0,0
12610,1,1445,357
12611,1,1483,353
12612,0,0,0
12613,0,0,0
12614,0,0,0
12615,0,0,0
12616,1,1674,353
12617,1,1708,353
12618,1,1741,353
12619,1,1775,357
12620,1,1805,357
12621,1,1839,366
12622,1,1869,370
12623,0,0,0
12624,0,0,0
12625,0,0,0
12626,0,0,0
12627,0,0,0
12628,0,0,0
12629,0,0,0
12630,0,0,0
12631,0,0,0
12632,0,0,0
12633,0,0,0
12634,0,0,0
12635,0,0,0
12636,0,0,0
12637,0,0,0
12638,0,0,0
12639,0,0,0
12640,0,0,0
12641,0,0,0
12642,0,0,0
12643,0,0,0
12644,0,0,0
12645,0,0,0
12646,0,0,0
12647,0,0,0
12648,0,0,0
12649,0,0,0
12650,0,0,0
12651,0,0,0
12652,1,1839,133
12653,1,1794,87
12654,1,1745,41
12655,0,0,0
12656,0,0,0
12657,0,0,0
12658,0,0,0
12659,0,0,0
12660,0,0,0
12661,0,0,0
12662,0,0,0
12663,0,0,0
12664,0,0,0
12665,0,0,0
12666,0,0,0
12667,0,0,0
12668,0,0,0
12669,0,0,0
12670,0,0,0
12671,0,0,0
12672,0,0,0
12673,0,0,0
12674,0,0,0
12675,0,0,0
12676,0,0,0
12677,0,0,0
12678,0,0,0
12679,0,0,0
12680,0,0,0
12681,0,0,0
12682,0,0,0
12683,0,0,0
12684,0,0,0
12685,0,0,0
12686,0,0,0
12687,0,0,0
12688,0,0,0
12689,0,0,0
12690,0,0,0
12691,0,0,0
12692,0,0,0
12693,0,0,0
12694,0,0,0
12695,0,0,0
12696,0,0,0
12697,0,0,0
12698,0,0,0
12699,0,0,0
12700,0,0,0
12701,0,0,0
12702,0,0,0
12703,0,0,0
12704,0,0,0
12705,0,0,0
12706,0,0,0
12707,0,0,0
12708,0,0,0
12709,0,0,0
12710,0,0,0
12711,0,0,0
12712,0,0,0
12713,0,0,0
12714,0,0,0
12715,0,0,0
12716,0,0,0
12717,0,0,0
12718,0,0,0
12719,0,0,0
12720,0,0,0
12721,0,0,0
12722,0,0,0
12723,0,0,0
12724,0,0,0
12725,0,0,0
12726,0,0,0
12727,0,0,0
12728,0,0,0
12729,0,0,0
12730,0,0,0
12731,0,0,0
12732,0,0,0
12733,0,0,0
12734,0,0,0
12735,0,0,0
12736,0,0,0
12737,0,0,0
12738,0,0,0
12739,0,0,0
12740,0,0,0
12741,0,0,0
12742,0,0,0
12743,0,0,0
12744,0,0,0
12745,0,0,0
12746,0,0,0
12747,0,0,0
12748,0,0,0
12749,0,0,0
12750,0,0,0
12751,0,0,0
12752,0,0,0
12753,0,0,0
12754,0,0,0
12755,0,0,0
12756,0,0,0
12757,0,0,0
12758,0,0,0
12759,0,0,0
12760,0,0,0
12761,0,0,0
12762,0,0,0
12763,0,0,0
12764,0,0,0
12765,0,0,0
12766,0,0,0
12767,0,0,0
12768,0,0,0
12769,0,0,0
12770,0,0,0
12771,0,0,0
12772,0,0,0
12773,0,0,0
12774,0,0,0
12775,0,0,0
12776,0,0,0
12777,0,0,0
12778,0,0,0
12779,0,0,0
12780,0,0,0
12781,0,0,0
12782,0,0,0
12783,0,0,0
12784,0,0,0
12785,0,0,0
12786,0,0,0
12787,0,0,0
12788,0,0,0
12789,0,0,0
12790,0,0,0
12791,0,0,0
12792,0,0,0
12793,0,0,0
12794,0,0,0
12795,0,0,0
12796,0,0,0
12797,0,0,0
12798,0,0,0
12799,0,0,0
12800,0,0,0
12801,0,0,0
12802,0,0,0
12803,0,0,0
12804,0,0,0
12805,0,0,0
12806,0,0,0
12807,0,0,0
12808,0,0,0
12809,0,0,0
12810,0,0,0
12811,0,0,0
12812,0,0,0
12813,0,0,0
12814,0,0,0
12815,0,0,0
12816,0,0,0
12817,0,0,0
12818,0,0,0
12819,0,0,0
12820,0,0,0
12821,0,0,0
12822,0,0,0
12823,0,0,0
12824,0,0,0
12825,0,0,0
12826,0,0,0
12827,0,0,0
12828,0,0,0
12829,0,0,0
12830,0,0,0
12831,0,0,0
12832,0,0,0
12833,0,0,0
12834,0,0,0
12835,0,0,0
12836,0,0,0
12837,0,0,0
12838,0,0,0
12839,0,0,0
12840,0,0,0
12841,0,0,0
12842,0,0,0
12843,0,0,0
12844,0,0,0
12845,0,0,0
12846,0,0,0
12847,1,936,29
12848,1,1041,58
12849,1,1138,91
12850,1,1228,124
12851,1,1311,158
12852,1,1389,187
12853,1,1468,216
12854,1,1535,245
12855,1,1599,270
12856,1,1663,299
12857,1,1723,328
12858,1,1779,357
12859,1,1831,382
12860,1,1884,407
12861,0,0,0
12862,0,0,0
12863,0,0,0
12864,0,0,0
12865,0,0,0
12866,0,0,0
12867,0,0,0
12868,0,0,0
12869,0,0,0
12870,0,0,0
12871,0,0,0
12872,0,0,0
12873,0,0,0
12874,0,0,0
12875,0,0,0
12876,0,0,0
12877,0,0,0
12878,0,0,0
12879,0,0,0
12880,0,0,0
12881,0,0,0
12882,0,0,0
12883,0,0,0
12884,0,0,0
12885,0,0,0
12886,0,0,0
12887,0,0,0
12888,0,0,0
12889,0,0,0
12890,0,0,0
12891,0,0,0
12892,0,0,0
12893,0,0,0
12894,0,0,0
12895,0,0,0
12896,0,0,0
12897,0,0,0
12898,0,0,0
12899,0,0,0
12900,0,0,0
12901,0,0,0
12902,0,0,0
12903,0,0,0
12904,0,0,0
12905,1,1899,503
12906,1,1876,499
12907,1,1850,495
12908,1,1824,490
12909,1,1798,490
12910,1,1775,490
12911,1,1753,495
12912,1,1730,499
12913,1,1704,499
12914,1,1685,507
12915,1,1659,511
12916,1,1637,519
12917,0,0,0
12918,0,0,0
12919,0,0,0
12920,0,0,0
12921,0,0,0
12922,0,0,0
12923,0,0,0
12924,0,0,0
12925,0,0,0
12926,0,0,0
12927,0,0,0
12928,0,0,0
12929,0,0,0
12930,0,0,0
12931,0,0,0
12932,0,0,0
12933,0,0,0
12934,0,0,0
12935,0,0,0
12936,0,0,0
12937,0,0,0
12938,0,0,0
12939,0,0,0
12940,0,0,0
12941,0,0,0
12942,0,0,0
12943,0,0,0
12944,0,0,0
12945,0,0,0
12946,0,0,0
12947,0,0,0
12948,0,0,0
12949,0,0,0
12950,0,0,0
12951,0,0,0
12952,0,0,0
12953,0,0,0
12954,0,0,0
12955,0,0,0
12956,0,0,0
12957,0,0,0
12958,0,0,0
12959,0,0,0
12960,0,0,0
12961,0,0,0
12962,0,0,0
12963,0,0,0
12964,0,0,0
12965,0,0,0
12966,0,0,0
12967,0,0,0
12968,0,0,0
12969,0,0,0
12970,0,0,0
12971,0,0,0
12972,0,0,0
12973,0,0,0
12974,0,0,0
12975,0,0,0
12976,0,0,0
12977,0,0,0
12978,0,0,0
12979,0,0,0
12980,0,0,0
12981,0,0,0
12982,0,0,0
12983,0,0,0
12984,1,1809,287
12985,1,1756,174
12986,1,1708,79
12987,0,0,0
12988,0,0,0
12989,0,0,0
12990,0,0,0
12991,0,0,0
12992,0,0,0
12993,0,0,0
12994,0,0,0
12995,0,0,0
12996,0,0,0
12997,0,0,0
12998,0,0,0
12999,0,0,0
13000,0,0,0
13001,0,0,0
13002,0,0,0
13003,0,0,0
13004,0,0,0
13005,0,0,0
13006,0,0,0
13007,0,0,0
13008,0,0,0
13009,0,0,0
13010,0,0,0
13011,0,0,0
13012,0,0,0
13013,0,0,0
13014,0,0,0
13015,0,0,0
13016,0,0,0
13017,0,0,0
13018,0,0,0
13019,0,0,0
13020,0,0,0
13021,0,0,0
13022,0,0,0
13023,0,0,0
13024,0,0,0
13025,0,0,0
13026,0,0,0
13027,0,0,0
13028,0,0,0
13029,0,0,0
13030,0,0,0
13031,0,0,0
13032,0,0,0
13033,0,0,0
13034,0,0,0
13035,0,0,0
13036,0,0,0
13037,0,0,0
13038,0,0,0
13039,0,0,0
13040,0,0,0
13041,0,0,0
13042,0,0,0
13043,0,0,0
13044,0,0,0
13045,0,0,0
13046,0,0,0
13047,0,0,0
13048,0,0,0
13049,0,0,0
13050,0,0,0
13051,0,0,0
13052,0,0,0
13053,0,0,0
13054,0,0,0
13055,0,0,0
13056,0,0,0
13057,0,0,0
13058,0,0,0
13059,0,0,0
13060,0,0,0
13061,0,0,0
13062,0,0,0
13063,0,0,0
13064,0,0,0
13065,0,0,0
13066,0,0,0
13067,0,0,0
13068,0,0,0
13069,0,0,0
13070,0,0,0
13071,0,0,0
13072,0,0,0
13073,0,0,0
13074,0,0,0
13075,0,0,0
13076,0,0,0
13077,0,0,0
13078,0,0,0
13079,1,1195,24
13080,1,1273,41
13081,1,1348,58
13082,1,1416,70
13083,1,1479,87
13084,1,1535,99
13085,1,1592,116
13086,1,1644,133
13087,1,1689,145
13088,1,1734,162
13089,1,1775,174
13090,1,1820,191
13091,1,1858,207
13092,0,0,0
13093,0,0,0
13094,0,0,0
13095,0,0,0
13096,0,0,0
13097,0,0,0
13098,0,0,0
13099,0,0,0
13100,0,0,0
13101,0,0,0
13102,0,0,0
13103,0,0,0
13104,0,0,0
13105,0,0,0
13106,0,0,0
13107,0,0,0
13108,0,0,0
13109,0,0,0
13110,0,0,0
13111,0,0,0
13112,0,0,0
13113,0,0,0
13114,0,0,0
13115,0,0,0
13116,0,0,0
13117,0,0,0
13118,0,0,0
13119,0,0,0
13120,0,0,0
13121,1,1858,212
13122,1,1816,191
13123,1,1775,170
13124,1,1734,149
13125,1,1696,133
13126,1,1659,116
13127,1,1618,99
13128,1,1584,87
13129,1,1550,74
13130,1,1513,62
13131,1,1479,54
13132,1,1445,41
13133,1,1412,37
13134,1,1382,33
13135,1,1348,24
13136,1,1318,20
13137,1,1288,16
13138,1,1258,16
13139,1,1228,16
13140,1,1198,16
13141,1,1172,16
13142,1,1142,16
13143,1,1116,20
13144,1,1090,20
13145,1,1063,24
13146,1,1037,33
13147,1,1011,37
13148,1,985,41
13149,1,962,49
13150,1,940,58
13151,1,914,70
13152,1,891,79
13153,1,869,91
13154,1,850,103
13155,1,831,116
13156,1,809,124
13157,1,786,141
13158,1,767,158
13159,1,749,170
13160,1,730,187
13161,1,711,203
13162,1,693,220
13163,1,678,237
13164,1,659,253
13165,1,644,274
13166,1,629,291
13167,1,618,311
13168,0,0,0
13169,1,944,153
13170,1,1075,99
13171,1,1195,49
13172,0,0,0
13173,0,0,0
13174,0,0,0
13175,0,0,0
13176,0,0,0
13177,0,0,0
13178,0,0,0
13179,0,0,0
13180,0,0,0
13181,0,0,0
13182,0,0,0
13183,0,0,0
13184,0,0,0
13185,0,0,0
13186,0,0,0
13187,0,0,0
13188,0,0,0
13189,0,0,0
13190,0,0,0
13191,0,0,0
13192,0,0,0
13193,0,0,0
13194,0,0,0
13195,0,0,0
13196,0,0,0
13197,0,0,0
13198,0,0,0
13199,0,0,0
13200,0,0,0
13201,0,0,0
13202,0,0,0
13203,0,0,0
13204,0,0,0
13205,0,0,0
13206,0,0,0
13207,0,0,0
13208,0,0,0
13209,0,0,0
13210,0,0,0
13211,0,0,0
13212,0,0,0
13213,0,0,0
13214,0,0,0
13215,0,0,0
13216,0,0,0
13217,0,0,0
13218,0,0,0
13219,0,0,0
13220,0,0,0
13221,0,0,0
13222,0,0,0
13223,0,0,0
13224,0,0,0
13225,0,0,0
13226,0,0,0
13227,0,0,0
13228,0,0,0
13229,0,0,0
13230,0,0,0
13231,0,0,0
13232,0,0,0
13233,0,0,0
13234,0,0,0
13235,0,0,0
13236,0,0,0
13237,0,0,0
13238,0,0,0
13239,0,0,0
13240,0,0,0
13241,0,0,0
13242,0,0,0
13243,0,0,0
13244,0,0,0
13245,0,0,0
13246,0,0,0
13247,0,0,0
13248,0,0,0
13249,0,0,0
13250,0,0,0
13251,0,0,0
13252,0,0,0
13253,0,0,0
13254,0,0,0
13255,0,0,0
13256,0,0,0
13257,0,0,0
13258,0,0,0
13259,0,0,0
13260,0,0,0
13261,0,0,0
13262,0,0,0
13263,0,0,0
13264,0,0,0
13265,0,0,0
13266,0,0,0
13267,0,0,0
13268,0,0,0
13269,0,0,0
13270,0,0,0
13271,0,0,0
13272,0,0,0
13273,0,0,0
13274,0,0,0
13275,0,0,0
13276,0,0,0
13277,0,0,0
13278,0,0,0
13279,0,0,0
13280,0,0,0
13281,0,0,0
13282,0,0,0
13283,0,0,0
13284,0,0,0
13285,0,0,0
13286,0,0,0
13287,0,0,0
13288,0,0,0
13289,0,0,0
13290,0,0,0
13291,0,0,0
13292,0,0,0
13293,0,0,0
13294,0,0,0
13295,0,0,0
13296,0,0,0
13297,0,0,0
13298,0,0,0
13299,0,0,0
13300,0,0,0
13301,1,355,29
13302,1,344,54
13303,1,333,79
13304,1,322,103
13305,1,314,128
13306,1,307,153
13307,1,295,178
13308,1,288,203
13309,1,393,228
13310,1,565,216
13311,1,711,199
13312,1,839,191
13313,1,951,183
13314,0,0,0
13315,1,1138,178
13316,1,1221,178
13317,1,1296,178
13318,1,1363,178
13319,1,1427,183
13320,1,1483,183
13321,1,1535,187
13322,1,1584,191
13323,1,1633,195
13324,1,1674,203
13325,1,1715,207
13326,1,1753,216
13327,1,1786,220
13328,1,1824,228
13329,1,1850,237
13330,0,0,0
13331,0,0,0
13332,0,0,0
13333,0,0,0
13334,0,0,0
13335,0,0,0
13336,0,0,0
13337,0,0,0
13338,0,0,0
13339,0,0,0
13340,0,0,0
13341,0,0,0
13342,0,0,0
13343,0,0,0
13344,0,0,0
13345,0,0,0
13346,0,0,0
13347,0,0,0
13348,0,0,0
13349,0,0,0
13350,0,0,0
13351,0,0,0
13352,0,0,0
13353,0,0,0
13354,0,0,0
13355,0,0,0
13356,0,0,0
13357,0,0,0
13358,0,0,0
13359,0,0,0
13360,0,0,0
13361,0,0,0
13362,0,0,0
13363,0,0,0
13364,0,0,0
13365,0,0,0
13366,0,0,0
13367,0,0,0
13368,0,0,0
13369,0,0,0
13370,0,0,0
13371,0,0,0
13372,0,0,0
13373,0,0,0
13374,0,0,0
13375,0,0,0
13376,0,0,0
13377,0,0,0
13378,0,0,0
13379,1,1873,162
13380,1,1858,162
13381,1,1846,162
13382,1,1831,162
13383,1,1816,162
13384,1,1801,166
13385,1,1790,166
13386,1,1779,174
13387,1,1764,178
13388,1,1753,183
13389,1,1738,191
13390,1,1726,195
13391,1,1715,203
13392,1,1704,212
13393,1,1693,220
13394,1,1681,228
13395,1,1670,241
13396,1,1659,249
13397,1,1648,262
13398,1,1637,270
13399,1,1625,282
13400,1,1614,295
13401,1,1607,307
13402,1,1595,324
13403,1,1584,336
13404,1,1577,349
13405,1,1565,366
13406,1,1558,382
13407,1,1550,395
13408,1,1543,407
13409,1,1547,411
13410,0,0,0
13411,0,0,0
13412,0,0,0
13413,0,0,0
13414,0,0,0
13415,0,0,0
13416,0,0,0
13417,1,1685,395
13418,1,1700,399
13419,1,1715,399
13420,1,1730,407
13421,1,1745,415
13422,1,1760,420
13423,1,1775,428
13424,1,1790,436
13425,1,1805,445
13426,1,1816,457
13427,1,1828,465
13428,1,1843,478
13429,1,1850,486
13430,1,1858,499
13431,1,1861,503
13432,1,1865,511
13433,0,0,0
13434,0,0,0
13435,0,0,0
13436,0,0,0
13437,0,0,0
13438,0,0,0
13439,0,0,0
13440,0,0,0
13441,0,0,0
13442,0,0,0
13443,0,0,0
13444,0,0,0
13445,0,0,0
13446,0,0,0
13447,0,0,0
13448,0,0,0
13449,0,0,0
13450,0,0,0
13451,0,0,0
13452,0,0,0
13453,0,0,0
13454,0,0,0
13455,0,0,0
13456,0,0,0
13457,0,0,0
13458,0,0,0
13459,1,1820,694
13460,1,1820,711
13461,1,1820,727
13462,1,1816,740
13463,1,1820,752
13464,0,0,0
13465,0,0,0
13466,0,0,0
13467,0,0,0
13468,0,0,0
13469,0,0,0
13470,0,0,0
13471,0,0,0
13472,0,0,0
13473,0,0,0
13474,0,0,0
13475,0,0,0
13476,0,0,0
13477,0,0,0
13478,0,0,0
13479,0,0,0
13480,0,0,0
13481,0,0,0
13482,0,0,0
13483,0,0,0
13484,0,0,0
13485,0,0,0
13486,0,0,0
13487,0,0,0
13488,0,0,0
13489,0,0,0
13490,0,0,0
13491,0,0,0
13492,0,0,0
13493,0,0,0
13494,0,0,0
13495,0,0,0
13496,0,0,0
13497,0,0,0
13498,0,0,0
13499,0,0,0
13500,0,0,0
13501,0,0,0
13502,0,0,0
13503,0,0,0
13504,0,0,0
13505,0,0,0
13506,0,0,0
13507,0,0,0
13508,0,0,0
13509,0,0,0
13510,0,0,0
13511,0,0,0
13512,0,0,0
13513,0,0,0
13514,0,0,0
13515,0,0,0
13516,0,0,0
13517,0,0,0
13518,0,0,0
13519,0,0,0
13520,0,0,0
13521,0,0,0
13522,0,0,0
13523,0,0,0
13524,0,0,0
13525,0,0,0
13526,0,0,0
13527,0,0,0
13528,0,0,0
13529,0,0,0
13530,0,0,0
13531,0,0,0
13532,0,0,0
13533,0,0,0
13534,0,0,0
13535,0,0,0
13536,0,0,0
13537,0,0,0
13538,0,0,0
13539,0,0,0
13540,0,0,0
13541,0,0,0
13542,0,0,0
13543,0,0,0
13544,0,0,0
13545,0,0,0
13546,0,0,0
13547,0,0,0
13548,0,0,0
13549,0,0,0
13550,0,0,0
13551,0,0,0
13552,0,0,0
13553,0,0,0
13554,0,0,0
13555,0,0,0
13556,0,0,0
13557,0,0,0
13558,0,0,0
13559,0,0,0
13560,0,0,0
13561,0,0,0
13562,0,0,0
13563,0,0,0
13564,0,0,0
13565,0,0,0
13566,0,0,0
13567,0,0,0
13568,0,0,0
13569,0,0,0
13570,0,0,0
13571,0,0,0
13572,0,0,0
13573,0,0,0
13574,0,0,0
13575,0,0,0
13576,0,0,0
13577,0,0,0
13578,0,0,0
13579,0,0,0
13580,0,0,0
13581,0,0,0
13582,0,0,0
13583,0,0,0
13584,0,0,0
13585,0,0,0
13586,0,0,0
13587,0,0,0
13588,0,0,0
13589,0,0,0
13590,0,0,0
13591,0,0,0
13592,0,0,0
13593,0,0,0
13594,0,0,0
13595,0,0,0
13596,0,0,0
13597,0,0,0
13598,0,0,0
13599,0,0,0
13600,0,0,0
13601,0,0,0
13602,0,0,0
13603,0,0,0
13604,0,0,0
13605,0,0,0
13606,0,0,0
13607,0,0,0
13608,0,0,0
13609,0,0,0
13610,0,0,0
13611,0,0,0
13612,0,0,0
13613,0,0,0
13614,0,0,0
13615,0,0,0
13616,0,0,0
13617,0,0,0
13618,0,0,0
13619,0,0,0
13620,0,0,0
13621,0,0,0
13622,0,0,0
13623,0,0,0
13624,0,0,0
13625,0,0,0
13626,0,0,0
13627,0,0,0
13628,0,0,0
13629,0,0,0
13630,0,0,0
13631,0,0,0
13632,0,0,0
13633,0,0,0
13634,0,0,0
13635,0,0,0
13636,0,0,0
13637,0,0,0
13638,0,0,0
13639,0,0,0
13640,0,0,0
13641,0,0,0
13642,0,0,0
13643,0,0,0
13644,0,0,0
13645,0,0,0
13646,0,0,0
13647,0,0,0
13648,0,0,0
13649,0,0,0
13650,0,0,0
13651,0,0,0
13652,0,0,0
13653,0,0,0
13654,0,0,0
13655,0,0,0
13656,0,0,0
13657,0,0,0
13658,0,0,0
13659,0,0,0
13660,0,0,0
13661,0,0,0
13662,0,0,0
13663,0,0,0
13664,0,0,0
13665,0,0,0
13666,0,0,0
13667,0,0,0
13668,0,0,0
13669,0,0,0
13670,0,0,0
13671,0,0,0
13672,0,0,0
13673,0,0,0
13674,0,0,0
13675,0,0,0
13676,0,0,0
13677,0,0,0
13678,0,0,0
13679,0,0,0
13680,0,0,0
13681,0,0,0
13682,0,0,0
13683,0,0,0
13684,0,0,0
13685,0,0,0
13686,0,0,0
13687,0,0,0
13688,0,0,0
13689,0,0,0
13690,0,0,0
13691,0,0,0
13692,0,0,0
13693,0,0,0
13694,0,0,0
13695,0,0,0
13696,0,0,0
13697,0,0,0
13698,0,0,0
13699,0,0,0
13700,0,0,0
13701,0,0,0
13702,0,0,0
13703,0,0,0
13704,0,0,0
13705,0,0,0
13706,0,0,0
13707,0,0,0
13708,0,0,0
13709,0,0,0
13710,0,0,0
13711,0,0,0
13712,0,0,0
13713,0,0,0
13714,0,0,0
13715,0,0,0
13716,0,0,0
13717,0,0,0
13718,0,0,0
13719,0,0,0
13720,0,0,0
13721,0,0,0
13722,0,0,0
13723,0,0,0
13724,0,0,0
13725,0,0,0
13726,0,0,0
13727,0,0,0
13728,0,0,0
13729,0,0,0
13730,0,0,0
13731,0,0,0
13732,0,0,0
13733,0,0,0
13734,0,0,0
13735,0,0,0
13736,0,0,0
13737,0,0,0
13738,0,0,0
13739,0,0,0
13740,0,0,0
13741,0,0,0
13742,0,0,0
13743,0,0,0
13744,0,0,0
13745,0,0,0
13746,0,0,0
13747,0,0,0
13748,0,0,0
13749,0,0,0
13750,0,0,0
13751,0,0,0
13752,0,0,0
13753,0,0,0
13754,0,0,0
13755,0,0,0
13756,0,0,0
13757,0,0,0
13758,0,0,0
13759,0,0,0
13760,0,0,0
13761,0,0,0
13762,0,0,0
13763,0,0,0
13764,0,0,0
13765,0,0,0
13766,0,0,0
13767,0,0,0
13768,0,0,0
13769,0,0,0
13770,0,0,0
13771,0,0,0
13772,0,0,0
13773,0,0,0
13774,0,0,0
13775,0,0,0
13776,0,0,0
13777,0,0,0
13778,0,0,0
13779,0,0,0
13780,0,0,0
13781,0,0,0
13782,0,0,0
13783,0,0,0
13784,0,0,0
13785,0,0,0
13786,0,0,0
13787,0,0,0
13788,0,0,0
13789,0,0,0
13790,0,0,0
13791,0,0,0
13792,0,0,0
13793,0,0,0
13794,0,0,0
13795,0,0,0
13796,0,0,0
13797,0,0,0
13798,0,0,0
13799,0,0,0
13800,0,0,0
13801,0,0,0
13802,0,0,0
13803,0,0,0
13804,0,0,0
13805,0,0,0
13806,0,0,0
13807,0,0,0
13808,0,0,0
13809,0,0,0
13810,0,0,0
13811,0,0,0
13812,0,0,0
13813,0,0,0
13814,0,0,0
13815,0,0,0
13816,0,0,0
13817,0,0,0
13818,0,0,0
13819,0,0,0
13820,0,0,0
13821,0,0,0
13822,0,0,0
13823,0,0,0
13824,0,0,0
13825,0,0,0
13826,0,0,0
13827,0,0,0
13828,0,0,0
13829,0,0,0
13830,0,0,0
13831,0,0,0
13832,0,0,0
13833,0,0,0
13834,0,0,0
13835,0,0,0
13836,0,0,0
13837,0,0,0
13838,0,0,0
13839,0,0,0
13840,0,0,0
13841,0,0,0
13842,0,0,0
13843,0,0,0
13844,0,0,0
13845,0,0,0
13846,0,0,0
13847,0,0,0
13848,0,0,0
13849,0,0,0
13850,0,0,0
13851,0,0,0
13852,0,0,0
13853,0,0,0
13854,0,0,0
13855,0,0,0
13856,0,0,0
13857,0,0,0
13858,0,0,0
13859,0,0,0
13860,0,0,0
13861,0,0,0
13862,0,0,0
13863,0,0,0
13864,0,0,0
13865,0,0,0
13866,0,0,0
13867,0,0,0
13868,0,0,0
13869,0,0,0
13870,0,0,0
13871,0,0,0
13872,0,0,0
13873,0,0,0
13874,0,0,0
13875,0,0,0
13876,0,0,0
13877,0,0,0
13878,0,0,0
13879,0,0,0
13880,0,0,0
13881,0,0,0
13882,0,0,0
13883,0,0,0
13884,0,0,0
13885,0,0,0
13886,0,0,0
13887,0,0,0
13888,0,0,0
13889,0,0,0
13890,0,0,0
13891,0,0,0
13892,0,0,0
13893,0,0,0
13894,0,0,0
13895,0,0,0
13896,0,0,0
13897,0,0,0
13898,0,0,0
13899,0,0,0
13900,0,0,0
13901,0,0,0
13902,0,0,0
13903,0,0,0
13904,0,0,0
13905,0,0,0
13906,0,0,0
13907,0,0,0
13908,0,0,0
13909,0,0,0
13910,0,0,0
13911,0,0,0
13912,0,0,0
13913,0,0,0
13914,0,0,0
13915,0,0,0
13916,0,0,0
13917,0,0,0
13918,0,0,0
13919,0,0,0
13920,0,0,0
13921,0,0,0
13922,0,0,0
13923,0,0,0
13924,0,0,0
13925,0,0,0
13926,0,0,0
13927,0,0,0
13928,0,0,0
13929,0,0,0
13930,0,0,0
13931,0,0,0
13932,0,0,0
13933,0,0,0
13934,0,0,0
13935,0,0,0
13936,0,0,0
13937,0,0,0
13938,0,0,0
13939,0,0,0
13940,0,0,0
13941,0,0,0
13942,0,0,0
13943,0,0,0
13944,0,0,0
13945,0,0,0
13946,0,0,0
13947,0,0,0
13948,0,0,0
13949,0,0,0
13950,0,0,0
13951,0,0,0
13952,0,0,0
13953,1,1105,382
13954,1,1105,378
13955,1,1105,378
13956,1,1105,374
13957,1,1105,374
13958,0,0,0
13959,0,0,0
13960,0,0,0
13961,0,0,0
13962,0,0,0
13963,0,0,0
13964,0,0,0
13965,0,0,0
13966,0,0,0
13967,0,0,0
13968,0,0,0
13969,0,0,0
13970,0,0,0
13971,0,0,0
13972,0,0,0
13973,0,0,0
13974,0,0,0
13975,0,0,0
13976,0,0,0
13977,0,0,0
13978,0,0,0
13979,0,0,0
13980,0,0,0
13981,0,0,0
13982,0,0,0
13983,0,0,0
13984,0,0,0
13985,0,0,0
13986,0,0,0
13987,0,0,0
13988,0,0,0
13989,0,0,0
13990,0,0,0
13991,0,0,0
13992,0,0,0
13993,0,0,0
13994,0,0,0
13995,0,0,0
13996,0,0,0
13997,1,1884,328
13998,1,1861,324
13999,1,1831,320
14000,1,1805,316
14001,1,1779,316
14002,1,1756,316
14003,1,1734,316
14004,1,1708,316
14005,1,1685,320
14006,1,1663,324
14007,1,1640,328
14008,1,1622,332
14009,1,1599,341
14010,1,1580,345
14011,1,1562,353
14012,1,1539,361
14013,1,1520,370
14014,1,1502,378
14015,1,1483,386
14016,1,1468,399
14017,1,1453,411
14018,1,1434,420
14019,0,0,0
14020,0,0,0
14021,1,1588,282
14022,1,1670,220
14023,1,1734,158
14024,1,1798,99
14025,1,1854,49
14026,0,0,0
14027,0,0,0
14028,0,0,0
14029,0,0,0
14030,0,0,0
14031,0,0,0
14032,0,0,0
14033,0,0,0
14034,0,0,0
14035,0,0,0
14036,0,0,0
